2019-08-28,0:11:33,1,1,1
2019-08-28,0:11:52,1,2,1
2019-08-28,0:15:52,2,1,1
2019-08-28,0:15:57,2,2,1
2019-08-28,1:47:51,3,1,2
2019-08-28,1:48:18,3,2,2
2019-08-28,1:48:19,3,3,2
2019-08-28,1:48:45,3,4,2
2019-08-28,1:49:06,3,5,2
2019-08-28,4:28:50,5,1,2
2019-08-28,4:29:10,5,2,2
2019-08-28,4:29:28,5,3,2
2019-08-28,4:29:38,5,4,2
2019-08-28,6:03:41,5,5,0
2019-08-28,6:03:54,5,6,0
2019-08-28,6:04:16,5,7,0
2019-08-28,6:04:27,5,8,0
2019-08-28,6:04:29,5,9,0
2019-08-28,6:37:26,5,10,0
2019-08-28,6:37:45,5,11,0
2019-08-28,6:37:54,5,12,0
2019-08-28,6:38:13,5,13,0
2019-08-28,6:38:33,5,14,0
2019-08-28,6:38:50,5,15,0
2019-08-28,6:39:11,5,16,0
2019-08-28,6:39:13,5,17,0
2019-08-28,6:39:29,5,18,0
2019-08-28,6:39:37,5,19,0
2019-08-28,6:39:48,5,20,0
2019-08-28,6:39:52,5,21,0
2019-08-28,6:40:01,5,22,0
2019-08-28,6:40:16,5,23,0
2019-08-28,6:40:23,5,24,0
2019-08-28,6:40:29,5,25,0
2019-08-28,6:40:39,5,26,0
2019-08-28,6:40:52,5,27,0
2019-08-28,6:41:06,5,28,0
2019-08-28,6:41:32,5,29,0
2019-08-28,6:41:50,5,30,0
2019-08-28,6:42:18,5,31,0
2019-08-28,6:42:47,5,32,0
2019-08-28,6:48:59,1,3,0
2019-08-28,6:49:25,1,4,0
2019-08-28,6:49:27,1,5,0
2019-08-28,6:49:42,1,6,0
2019-08-28,6:49:50,1,7,0
2019-08-28,6:50:19,1,8,0
2019-08-28,6:50:24,1,9,0
2019-08-28,6:50:51,1,10,0
2019-08-28,6:51:04,1,11,0
2019-08-28,6:51:08,1,12,0
2019-08-28,6:51:36,1,13,0
2019-08-28,6:52:05,1,14,0
2019-08-28,6:52:29,1,15,0
2019-08-28,6:52:53,1,16,0
2019-08-28,6:53:02,1,17,0
2019-08-28,6:53:04,1,18,0
2019-08-28,6:53:09,1,19,0
