2019-08-31,0:09:28,3,1,1
2019-08-31,0:09:44,3,2,1
2019-08-31,0:29:44,1,1,1
2019-08-31,0:29:59,1,2,1
2019-08-31,2:41:38,1,3,2
2019-08-31,2:41:51,1,4,2
2019-08-31,2:42:20,1,5,2
2019-08-31,2:42:33,1,6,2
2019-08-31,2:42:36,1,7,2
2019-08-31,2:42:37,1,8,2
2019-08-31,2:42:41,1,9,2
2019-08-31,2:42:43,1,10,2
2019-08-31,2:42:50,1,11,2
2019-08-31,2:43:04,1,12,2
2019-08-31,2:43:11,1,13,2
2019-08-31,2:43:18,1,14,2
2019-08-31,2:43:22,1,15,2
2019-08-31,2:43:23,1,16,2
2019-08-31,2:43:38,1,17,2
2019-08-31,2:43:40,1,18,2
2019-08-31,2:43:41,1,19,2
2019-08-31,2:43:59,1,20,2
2019-08-31,2:44:06,1,21,2
2019-08-31,2:44:20,1,22,2
2019-08-31,2:44:24,1,23,2
2019-08-31,2:44:25,1,24,2
2019-08-31,2:44:26,1,25,2
2019-08-31,2:44:36,1,26,2
2019-08-31,2:44:39,1,27,2
2019-08-31,2:44:41,1,28,2
2019-08-31,2:44:55,1,29,2
2019-08-31,2:44:58,1,30,2
2019-08-31,2:45:06,1,31,2
2019-08-31,2:45:28,1,32,2
2019-08-31,2:45:39,1,33,2
2019-08-31,2:45:59,1,34,2
2019-08-31,2:46:22,1,35,2
2019-08-31,2:46:38,1,36,2
2019-08-31,5:21:32,3,3,1
2019-08-31,5:21:47,3,4,1
2019-08-31,6:02:16,5,1,0
2019-08-31,6:02:21,5,2,0
2019-08-31,6:02:36,5,3,0
2019-08-31,6:02:45,5,4,0
2019-08-31,6:02:48,2,1,0
2019-08-31,6:02:53,5,5,0
2019-08-31,6:03:04,5,6,0
2019-08-31,6:03:07,2,2,0
2019-08-31,6:03:13,5,7,0
2019-08-31,6:03:24,2,3,0
2019-08-31,6:03:36,2,4,0
2019-08-31,6:03:39,5,8,0
2019-08-31,6:03:42,2,5,0
2019-08-31,6:03:59,2,6,0
2019-08-31,6:04:05,5,9,0
2019-08-31,6:04:13,2,7,0
2019-08-31,6:04:19,5,10,0
2019-08-31,6:04:27,5,11,0
2019-08-31,6:04:35,5,12,0
2019-08-31,6:04:37,2,8,0
2019-08-31,6:04:40,5,13,0
2019-08-31,6:04:54,2,9,0
2019-08-31,6:05:01,5,14,0
2019-08-31,6:05:07,5,15,0
2019-08-31,6:05:08,2,10,0
2019-08-31,6:05:24,2,11,0
2019-08-31,6:05:25,5,16,0
2019-08-31,6:05:41,5,17,0
2019-08-31,6:05:42,5,18,0
2019-08-31,6:05:53,2,12,0
2019-08-31,6:05:57,5,19,0
2019-08-31,6:05:58,5,20,0
2019-08-31,6:06:17,2,13,0
2019-08-31,6:06:46,2,14,0
2019-08-31,6:07:06,2,15,0
2019-08-31,6:07:11,2,16,0
2019-08-31,6:07:22,2,17,0
2019-08-31,6:07:49,2,18,0
2019-08-31,6:07:59,2,19,0
2019-08-31,6:08:00,2,20,0
2019-08-31,6:17:45,1,37,0
2019-08-31,6:17:50,5,21,0
2019-08-31,6:17:52,1,38,0
2019-08-31,6:18:09,5,22,0
2019-08-31,6:18:14,1,39,0
2019-08-31,6:18:19,1,40,0
2019-08-31,6:18:20,1,41,0
2019-08-31,6:18:20,1,42,0
2019-08-31,6:18:24,5,23,0
2019-08-31,6:18:28,1,43,0
2019-08-31,6:18:29,1,44,0
2019-08-31,6:18:35,1,45,0
2019-08-31,6:18:45,1,46,0
2019-08-31,6:18:47,5,24,0
2019-08-31,6:18:54,1,47,0
2019-08-31,6:18:55,1,48,0
2019-08-31,6:18:58,1,49,0
2019-08-31,6:19:06,5,25,0
2019-08-31,6:19:19,1,50,0
2019-08-31,6:19:20,1,51,0
2019-08-31,6:19:28,1,52,0
2019-08-31,6:19:32,1,53,0
2019-08-31,6:19:33,5,26,0
2019-08-31,6:19:35,1,54,0
2019-08-31,6:19:43,5,27,0
2019-08-31,6:19:45,5,28,0
2019-08-31,6:19:50,1,55,0
2019-08-31,6:19:51,1,56,0
2019-08-31,6:19:51,5,29,0
2019-08-31,6:19:52,5,30,0
2019-08-31,6:19:58,1,57,0
2019-08-31,6:19:59,1,58,0
2019-08-31,6:20:06,5,31,0
2019-08-31,6:20:10,5,32,0
2019-08-31,6:20:11,1,59,0
2019-08-31,6:20:15,5,33,0
2019-08-31,6:20:24,1,60,0
2019-08-31,6:20:29,1,61,0
2019-08-31,6:20:30,1,62,0
2019-08-31,6:20:37,1,63,0
2019-08-31,6:20:39,5,34,0
2019-08-31,6:20:39,1,64,0
2019-08-31,6:20:39,5,35,0
2019-08-31,6:20:42,1,65,0
2019-08-31,6:20:44,5,36,0
2019-08-31,6:20:44,5,37,0
2019-08-31,6:20:47,1,66,0
2019-08-31,6:20:50,5,38,0
2019-08-31,6:20:51,5,39,0
2019-08-31,6:21:03,1,67,0
2019-08-31,6:21:10,5,40,0
2019-08-31,6:21:18,5,41,0
2019-08-31,6:21:20,5,42,0
2019-08-31,6:21:37,5,43,0
2019-08-31,6:21:57,5,44,0
2019-08-31,6:22:20,5,45,0
2019-08-31,6:36:57,5,46,0
2019-08-31,6:37:00,5,47,0
2019-08-31,6:37:06,5,48,0
2019-08-31,6:37:34,5,49,0
2019-08-31,6:37:54,5,50,0
2019-08-31,6:38:08,5,51,0
2019-08-31,6:38:24,5,52,0
2019-08-31,6:38:51,5,53,0
2019-08-31,6:38:54,5,54,0
2019-08-31,6:39:01,5,55,0
2019-08-31,6:39:09,5,56,0
2019-08-31,6:39:36,5,57,0
2019-08-31,6:39:45,5,58,0
2019-08-31,6:39:53,5,59,0
2019-08-31,6:40:12,5,60,0
2019-08-31,6:40:21,5,61,0
2019-08-31,6:40:49,5,62,0
2019-08-31,6:40:53,5,63,0
2019-08-31,6:40:56,5,64,0
2019-08-31,6:40:58,5,65,0
2019-08-31,6:41:11,5,66,0
2019-08-31,6:41:37,5,67,0
2019-08-31,6:41:56,5,68,0
2019-08-31,6:42:21,5,69,0
2019-08-31,6:42:46,5,70,0
2019-08-31,6:43:13,5,71,0
2019-08-31,6:43:29,5,72,0
2019-08-31,6:43:44,5,73,0
2019-08-31,6:44:05,5,74,0
2019-08-31,6:44:28,5,75,0
2019-08-31,6:44:42,5,76,0
2019-08-31,6:45:01,5,77,0
2019-08-31,6:45:03,5,78,0
2019-08-31,6:45:25,5,79,0
2019-08-31,6:45:37,5,80,0
2019-08-31,6:53:21,1,68,0
2019-08-31,6:53:39,1,69,0
2019-08-31,6:53:46,1,70,0
2019-08-31,6:54:03,1,71,0
2019-08-31,6:54:09,1,72,0
2019-08-31,6:54:31,1,73,0
2019-08-31,6:54:38,1,74,0
2019-08-31,6:54:42,1,75,0
2019-08-31,6:55:08,1,76,0
2019-08-31,6:55:26,1,77,0
2019-08-31,7:28:09,2,21,0
2019-08-31,7:28:28,2,22,0
2019-08-31,7:28:52,2,23,0
2019-08-31,7:29:08,2,24,0
2019-08-31,7:29:27,2,25,0
2019-08-31,7:29:51,2,26,0
2019-08-31,7:30:04,2,27,0
2019-08-31,7:30:13,2,28,0
2019-08-31,7:30:26,2,29,0
2019-08-31,7:30:39,2,30,0
2019-08-31,7:31:07,2,31,0
2019-08-31,7:31:14,2,32,0
2019-08-31,7:31:32,2,33,0
2019-08-31,7:31:51,2,34,0
2019-08-31,7:32:09,2,35,0
2019-08-31,7:46:04,5,81,0
2019-08-31,7:46:12,5,82,0
2019-08-31,7:46:32,5,83,0
2019-08-31,7:46:56,5,84,0
2019-08-31,7:47:19,5,85,0
2019-08-31,7:55:00,5,86,0
2019-08-31,7:55:18,5,87,0
2019-08-31,7:55:26,5,88,0
2019-08-31,7:55:44,1,78,0
2019-08-31,7:55:53,5,89,0
2019-08-31,7:56:02,1,79,0
2019-08-31,7:56:06,1,80,0
2019-08-31,7:56:10,5,90,0
2019-08-31,7:56:28,5,91,0
2019-08-31,7:56:34,1,81,0
2019-08-31,7:56:36,1,82,0
2019-08-31,7:56:54,5,92,0
2019-08-31,7:57:02,1,83,0
2019-08-31,7:57:03,1,84,0
2019-08-31,7:57:05,1,85,0
2019-08-31,7:57:11,1,86,0
2019-08-31,7:57:22,5,93,0
2019-08-31,7:57:23,1,87,0
2019-08-31,7:57:27,5,94,0
2019-08-31,7:57:31,1,88,0
2019-08-31,7:57:33,5,95,0
2019-08-31,7:57:45,1,89,0
2019-08-31,7:58:00,5,96,0
2019-08-31,7:58:05,1,90,0
2019-08-31,7:58:06,5,97,0
2019-08-31,7:58:14,1,91,0
2019-08-31,7:58:14,5,98,0
2019-08-31,7:58:25,1,92,0
2019-08-31,7:58:48,1,93,0
2019-08-31,7:59:17,1,94,0
2019-08-31,7:59:38,1,95,0
2019-08-31,8:03:10,2,36,0
2019-08-31,8:03:26,2,37,0
2019-08-31,8:03:45,2,38,0
2019-08-31,8:04:01,2,39,0
2019-08-31,8:04:05,2,40,0
2019-08-31,9:27:22,2,41,0
2019-08-31,9:27:44,2,42,0
2019-08-31,9:28:07,2,43,0
2019-08-31,9:28:36,2,44,0
2019-08-31,9:28:40,2,45,0
2019-08-31,9:28:58,2,46,0
2019-08-31,9:29:24,2,47,0
2019-08-31,9:29:51,2,48,0
2019-08-31,9:30:03,2,49,0
2019-08-31,9:30:32,2,50,0
2019-08-31,9:30:36,2,51,0
2019-08-31,9:30:46,2,52,0
2019-08-31,9:30:50,2,53,0
2019-08-31,9:31:15,2,54,0
2019-08-31,9:31:43,2,55,0
2019-08-31,9:55:35,1,96,0
2019-08-31,9:55:46,1,97,0
2019-08-31,9:56:10,1,98,0
2019-08-31,9:56:38,1,99,0
2019-08-31,9:56:43,1,100,0
2019-08-31,9:56:44,1,101,0
2019-08-31,9:56:51,1,102,0
2019-08-31,9:56:55,1,103,0
2019-08-31,9:57:07,1,104,0
2019-08-31,9:57:24,1,105,0
2019-08-31,9:57:29,1,106,0
2019-08-31,9:57:44,1,107,0
2019-08-31,10:16:31,1,108,0
2019-08-31,10:16:44,1,109,0
2019-08-31,10:17:04,1,110,0
2019-08-31,10:17:09,1,111,0
2019-08-31,10:17:15,1,112,0
2019-08-31,10:17:42,1,113,0
2019-08-31,10:17:56,1,114,0
2019-08-31,10:18:01,1,115,0
2019-08-31,10:18:08,1,116,0
2019-08-31,10:18:18,1,117,0
2019-08-31,10:18:24,1,118,0
2019-08-31,10:18:28,1,119,0
2019-08-31,10:18:48,1,120,0
2019-08-31,10:19:17,1,121,0
2019-08-31,10:19:29,1,122,0
2019-08-31,10:19:53,1,123,0
2019-08-31,10:20:18,1,124,0
2019-08-31,10:20:24,1,125,0
2019-08-31,10:20:31,1,126,0
2019-08-31,10:24:12,1,127,0
2019-08-31,10:24:23,1,128,0
2019-08-31,10:24:27,1,129,0
2019-08-31,10:24:45,1,130,0
2019-08-31,10:24:50,1,131,0
2019-08-31,10:25:04,1,132,0
2019-08-31,10:25:16,1,133,0
2019-08-31,10:25:21,1,134,0
2019-08-31,10:25:36,1,135,0
2019-08-31,10:25:42,1,136,0
2019-08-31,10:26:06,1,137,0
2019-08-31,10:26:11,1,138,0
2019-08-31,10:26:16,1,139,0
2019-08-31,10:26:27,1,140,0
