2019-08-27,6:00:05,5,1
2019-08-27,6:00:18,5,2
2019-08-27,6:00:22,5,3
2019-08-27,6:00:35,5,4
2019-08-27,6:01:02,5,5
2019-08-27,6:01:29,5,6
2019-08-27,6:01:43,5,7
2019-08-27,6:02:05,5,8
2019-08-27,6:02:17,5,9
2019-08-27,6:02:30,5,10
2019-08-27,6:02:43,5,11
2019-08-27,6:02:55,5,12
2019-08-27,6:03:11,5,13
2019-08-27,6:03:28,5,14
2019-08-27,6:03:32,5,15
2019-08-27,6:03:57,5,16
2019-08-27,6:11:55,1,1
2019-08-27,6:12:14,1,2
2019-08-27,6:12:29,1,3
2019-08-27,6:12:35,1,4
2019-08-27,6:12:43,1,5
2019-08-27,6:12:47,1,6
2019-08-27,6:12:57,1,7
2019-08-27,6:13:18,1,8
2019-08-27,6:13:43,1,9
2019-08-27,6:14:09,1,10
2019-08-27,6:14:22,1,11
2019-08-27,6:14:40,1,12
2019-08-27,6:15:06,1,13
2019-08-27,6:15:14,1,14
2019-08-27,6:15:19,1,15
2019-08-27,6:15:33,1,16
2019-08-27,6:15:40,1,17
2019-08-27,6:15:59,1,18
2019-08-27,6:16:00,1,19
2019-08-27,6:16:03,1,20
2019-08-27,6:16:12,1,21
2019-08-27,6:16:27,1,22
2019-08-27,6:16:37,1,23
2019-08-27,6:17:05,1,24
2019-08-27,6:17:13,1,25
2019-08-27,6:17:34,1,26
2019-08-27,6:17:42,1,27
2019-08-27,6:18:04,1,28
2019-08-27,6:18:21,1,29
2019-08-27,6:18:35,1,30
2019-08-27,6:18:57,1,31
2019-08-27,6:19:05,1,32
2019-08-27,6:44:34,1,33
2019-08-27,6:44:58,1,34
2019-08-27,6:45:00,1,35
2019-08-27,6:45:11,1,36
2019-08-27,6:45:40,1,37
2019-08-27,6:45:56,1,38
2019-08-27,6:46:09,1,39
2019-08-27,6:46:32,1,40
2019-08-27,6:46:36,1,41
2019-08-27,6:47:02,1,42
2019-08-27,6:47:22,1,43
2019-08-27,6:47:26,1,44
2019-08-27,6:47:41,1,45
2019-08-27,6:47:51,1,46
2019-08-27,6:48:17,1,47
2019-08-27,6:48:36,1,48
2019-08-27,6:48:42,1,49
2019-08-27,6:48:55,1,50
2019-08-27,6:49:09,1,51
2019-08-27,6:49:27,1,52
2019-08-27,6:50:49,1,53
2019-08-27,6:51:16,1,54
2019-08-27,6:51:27,1,55
2019-08-27,6:51:41,1,56
2019-08-27,6:51:43,5,17
2019-08-27,6:51:44,1,57
2019-08-27,6:51:47,1,58
2019-08-27,6:51:54,5,18
2019-08-27,6:51:57,1,59
2019-08-27,6:52:02,5,19
2019-08-27,6:52:19,1,60
2019-08-27,6:52:22,5,20
2019-08-27,6:52:44,5,21
2019-08-27,6:52:47,1,61
2019-08-27,6:52:54,1,62
2019-08-27,6:53:02,1,63
2019-08-27,6:53:10,5,22
2019-08-27,6:53:22,1,64
2019-08-27,6:53:46,1,65
2019-08-27,6:54:12,1,66
2019-08-27,6:54:19,1,67
2019-08-27,6:54:33,1,68
2019-08-27,6:57:58,2,1
2019-08-27,6:58:02,2,2
2019-08-27,6:58:25,2,3
2019-08-27,6:58:47,2,4
2019-08-27,6:59:12,2,5
2019-08-27,6:59:26,2,6
2019-08-27,6:59:34,2,7
2019-08-27,6:59:52,2,8
2019-08-27,7:00:07,2,9
2019-08-27,7:00:22,2,10
2019-08-27,7:00:25,2,11
2019-08-27,7:00:49,2,12
2019-08-27,7:00:54,2,13
2019-08-27,7:19:41,5,23
2019-08-27,7:20:02,5,24
2019-08-27,7:20:07,5,25
2019-08-27,7:20:11,1,69
2019-08-27,7:20:32,5,26
2019-08-27,7:20:39,1,70
2019-08-27,7:20:49,5,27
2019-08-27,7:20:51,1,71
2019-08-27,7:20:58,1,72
2019-08-27,7:21:15,5,28
2019-08-27,7:21:26,1,73
2019-08-27,7:21:55,1,74
2019-08-27,7:22:00,1,75
2019-08-27,7:22:15,1,76
2019-08-27,7:32:14,1,77
2019-08-27,7:32:33,1,78
2019-08-27,7:32:45,1,79
2019-08-27,7:33:03,1,80
2019-08-27,7:36:52,2,14
2019-08-27,7:37:20,2,15
2019-08-27,7:37:42,2,16
2019-08-27,7:38:07,2,17
2019-08-27,7:38:24,2,18
2019-08-27,7:38:32,2,19
2019-08-27,7:38:51,2,20
2019-08-27,7:39:00,2,21
2019-08-27,7:39:11,2,22
2019-08-27,7:39:15,2,23
2019-08-27,7:39:33,2,24
2019-08-27,7:40:02,2,25
