2019-08-25,1:16:30,3,1,2
2019-08-25,1:16:33,3,2,2
2019-08-25,1:16:50,3,3,2
2019-08-25,1:17:07,3,4,2
2019-08-25,1:17:11,3,5,2
2019-08-25,1:17:33,3,6,2
2019-08-25,1:17:42,3,7,2
2019-08-25,1:18:10,3,8,2
2019-08-25,1:18:14,3,9,2
2019-08-25,1:18:30,3,10,2
2019-08-25,1:18:42,3,11,2
2019-08-25,1:19:04,3,12,2
2019-08-25,1:19:07,3,13,2
2019-08-25,1:19:33,3,14,2
2019-08-25,1:20:00,3,15,2
2019-08-25,1:20:14,3,16,2
2019-08-25,1:20:22,3,17,2
2019-08-25,1:20:34,3,18,2
2019-08-25,1:20:47,3,19,2
2019-08-25,1:20:58,3,20,2
2019-08-25,1:21:17,3,21,2
2019-08-25,6:10:59,1,1,0
2019-08-25,6:11:15,1,2,0
2019-08-25,6:11:26,1,3,0
2019-08-25,6:11:45,1,4,0
2019-08-25,6:11:55,1,5,0
2019-08-25,6:11:58,1,6,0
2019-08-25,6:22:42,1,7,0
2019-08-25,6:23:11,1,8,0
2019-08-25,6:23:19,1,9,0
2019-08-25,6:23:32,1,10,0
2019-08-25,6:23:58,1,11,0
2019-08-25,6:24:01,1,12,0
2019-08-25,6:24:17,1,13,0
2019-08-25,6:24:37,1,14,0
2019-08-25,6:54:25,1,15,0
2019-08-25,6:54:37,1,16,0
2019-08-25,6:54:45,1,17,0
2019-08-25,6:54:46,1,18,0
2019-08-25,6:55:11,1,19,0
2019-08-25,6:55:33,1,20,0
2019-08-25,6:55:47,1,21,0
2019-08-25,6:55:55,1,22,0
2019-08-25,6:55:58,1,23,0
2019-08-25,6:56:06,1,24,0
2019-08-25,6:56:34,1,25,0
2019-08-25,7:43:29,2,1,0
2019-08-25,7:43:52,2,2,0
2019-08-25,7:44:16,2,3,0
2019-08-25,7:44:19,2,4,0
2019-08-25,7:44:37,2,5,0
2019-08-25,7:44:55,2,6,0
2019-08-25,7:45:01,2,7,0
2019-08-25,7:45:07,2,8,0
2019-08-25,7:45:23,2,9,0
2019-08-25,7:45:28,2,10,0
2019-08-25,7:45:34,2,11,0
2019-08-25,7:45:42,2,12,0
2019-08-25,7:45:51,2,13,0
2019-08-25,7:45:58,2,14,0
2019-08-25,7:45:59,2,15,0
2019-08-25,7:46:06,2,16,0
2019-08-25,7:46:07,2,17,0
2019-08-25,7:46:21,2,18,0
2019-08-25,7:46:33,2,19,0
2019-08-25,7:46:47,2,20,0
2019-08-25,7:46:48,2,21,0
2019-08-25,7:46:49,2,22,0
2019-08-25,7:46:52,2,23,0
2019-08-25,7:46:52,2,24,0
2019-08-25,7:46:53,2,25,0
2019-08-25,7:46:56,2,26,0
2019-08-25,7:46:58,2,27,0
2019-08-25,7:47:03,2,28,0
2019-08-25,7:47:12,2,29,0
2019-08-25,7:47:12,2,30,0
2019-08-25,7:47:13,2,31,0
2019-08-25,7:47:27,2,32,0
2019-08-25,7:47:38,2,33,0
2019-08-25,7:47:43,2,34,0
2019-08-25,7:47:45,2,35,0
2019-08-25,7:47:52,2,36,0
2019-08-25,7:47:53,2,37,0
2019-08-25,7:48:03,2,38,0
2019-08-25,7:48:04,2,39,0
2019-08-25,7:56:57,5,1,0
2019-08-25,7:57:22,5,2,0
2019-08-25,7:57:28,5,3,0
2019-08-25,7:59:48,5,4,0
2019-08-25,8:00:11,5,5,0
2019-08-25,8:00:36,5,6,0
2019-08-25,8:00:41,5,7,0
2019-08-25,8:00:52,5,8,0
2019-08-25,8:01:00,5,9,0
2019-08-25,8:01:23,5,10,0
2019-08-25,8:01:38,5,11,0
2019-08-25,8:01:59,5,12,0
2019-08-25,8:02:04,5,13,0
2019-08-25,8:02:08,5,14,0
2019-08-25,8:02:16,5,15,0
2019-08-25,8:02:29,5,16,0
2019-08-25,8:02:30,5,17,0
2019-08-25,8:02:55,5,18,0
2019-08-25,8:03:16,5,19,0
2019-08-25,8:03:23,5,20,0
2019-08-25,8:03:27,5,21,0
2019-08-25,8:03:39,5,22,0
2019-08-25,8:03:59,5,23,0
2019-08-25,8:06:39,1,26,0
2019-08-25,8:07:08,1,27,0
2019-08-25,8:07:26,1,28,0
2019-08-25,8:07:43,1,29,0
2019-08-25,8:08:07,1,30,0
2019-08-25,8:08:28,1,31,0
2019-08-25,8:08:47,1,32,0
2019-08-25,8:08:57,1,33,0
2019-08-25,8:09:04,1,34,0
2019-08-25,8:09:12,1,35,0
2019-08-25,8:09:26,1,36,0
2019-08-25,8:09:41,1,37,0
2019-08-25,8:09:49,1,38,0
2019-08-25,8:09:52,1,39,0
2019-08-25,8:09:54,1,40,0
