2019-08-29,6:01:18,2,1
2019-08-29,6:01:32,2,2
2019-08-29,6:01:42,2,3
2019-08-29,6:01:59,2,4
2019-08-29,6:02:01,2,5
2019-08-29,6:02:24,2,6
2019-08-29,6:02:43,2,7
2019-08-29,6:03:08,2,8
2019-08-29,6:03:21,2,9
2019-08-29,6:03:50,2,10
2019-08-29,6:03:56,2,11
2019-08-29,6:04:03,2,12
2019-08-29,6:04:20,2,13
2019-08-29,6:04:25,2,14
2019-08-29,6:04:47,1,1
2019-08-29,6:04:53,2,15
2019-08-29,6:04:58,1,2
2019-08-29,6:05:10,2,16
2019-08-29,6:05:12,1,3
2019-08-29,6:05:28,2,17
2019-08-29,6:05:34,1,4
2019-08-29,6:05:37,2,18
2019-08-29,6:05:51,2,19
2019-08-29,6:05:59,1,5
2019-08-29,6:06:04,1,6
2019-08-29,6:06:16,2,20
2019-08-29,6:06:22,1,7
2019-08-29,6:06:49,1,8
2019-08-29,6:06:51,1,9
2019-08-29,6:07:10,1,10
2019-08-29,6:07:19,1,11
2019-08-29,6:07:29,1,12
2019-08-29,6:07:33,1,13
2019-08-29,6:07:41,1,14
2019-08-29,6:07:46,1,15
2019-08-29,6:07:59,1,16
2019-08-29,6:08:07,1,17
2019-08-29,6:08:27,1,18
2019-08-29,6:08:46,1,19
2019-08-29,6:09:00,1,20
2019-08-29,6:09:14,1,21
2019-08-29,6:09:20,1,22
2019-08-29,6:09:41,1,23
2019-08-29,6:09:46,1,24
2019-08-29,6:10:11,1,25
2019-08-29,6:10:34,1,26
2019-08-29,6:10:48,1,27
2019-08-29,6:11:11,1,28
2019-08-29,6:11:18,1,29
2019-08-29,6:11:20,1,30
2019-08-29,6:11:46,1,31
2019-08-29,6:13:22,2,21
2019-08-29,6:13:31,2,22
2019-08-29,6:13:46,2,23
2019-08-29,6:13:49,2,24
2019-08-29,6:13:58,2,25
2019-08-29,6:14:27,2,26
2019-08-29,6:14:43,2,27
2019-08-29,6:15:10,2,28
2019-08-29,6:18:17,5,1
2019-08-29,6:18:30,5,2
2019-08-29,6:18:38,5,3
2019-08-29,6:18:54,5,4
2019-08-29,6:19:22,5,5
2019-08-29,6:19:48,5,6
2019-08-29,6:20:17,5,7
2019-08-29,6:20:46,5,8
2019-08-29,6:21:07,5,9
2019-08-29,6:21:20,5,10
2019-08-29,6:21:32,5,11
2019-08-29,6:32:20,1,32
2019-08-29,6:32:29,1,33
2019-08-29,6:32:47,1,34
2019-08-29,6:32:51,1,35
2019-08-29,6:32:58,1,36
2019-08-29,6:33:04,1,37
2019-08-29,6:33:05,1,38
2019-08-29,6:33:07,1,39
2019-08-29,6:33:23,1,40
2019-08-29,6:57:57,2,29
2019-08-29,6:58:24,2,30
2019-08-29,6:58:40,2,31
2019-08-29,6:58:47,2,32
2019-08-29,6:58:57,5,12
2019-08-29,6:59:00,2,33
2019-08-29,6:59:09,5,13
2019-08-29,6:59:12,5,14
2019-08-29,6:59:26,2,34
2019-08-29,6:59:35,2,35
2019-08-29,6:59:35,5,15
2019-08-29,6:59:50,2,36
2019-08-29,6:59:50,5,16
2019-08-29,6:59:57,2,37
2019-08-29,7:00:02,2,38
2019-08-29,7:00:03,5,17
2019-08-29,7:00:13,5,18
2019-08-29,7:00:29,2,39
2019-08-29,7:23:49,1,41
2019-08-29,7:24:05,1,42
2019-08-29,7:24:25,1,43
2019-08-29,7:24:49,1,44
2019-08-29,7:24:54,1,45
2019-08-29,7:25:03,1,46
2019-08-29,7:31:36,1,47
2019-08-29,7:31:38,1,48
2019-08-29,7:32:04,1,49
2019-08-29,7:32:24,1,50
2019-08-29,7:32:39,1,51
2019-08-29,7:41:11,5,19
2019-08-29,7:41:20,5,20
2019-08-29,7:41:28,5,21
2019-08-29,7:41:30,5,22
2019-08-29,7:41:51,5,23
2019-08-29,7:42:17,5,24
2019-08-29,7:42:30,5,25
2019-08-29,7:42:32,5,26
2019-08-29,7:42:48,5,27
2019-08-29,7:43:15,5,28
2019-08-29,7:43:42,5,29
2019-08-29,7:43:44,5,30
2019-08-29,7:44:07,5,31
2019-08-29,7:44:33,5,32
2019-08-29,7:44:45,5,33
2019-08-29,7:49:13,2,40
2019-08-29,7:49:19,2,41
2019-08-29,7:49:33,2,42
2019-08-29,7:50:02,2,43
2019-08-29,7:50:22,2,44
2019-08-29,7:50:32,2,45
2019-08-29,7:50:44,2,46
2019-08-29,7:51:12,2,47
2019-08-29,8:10:19,1,52
2019-08-29,8:10:22,1,53
2019-08-29,8:10:27,1,54
2019-08-29,8:10:33,1,55
2019-08-29,8:10:48,1,56
2019-08-29,8:10:56,4,1
2019-08-29,8:11:04,1,57
2019-08-29,8:11:11,4,2
2019-08-29,8:11:16,1,58
2019-08-29,8:11:26,1,59
2019-08-29,8:11:31,4,3
2019-08-29,8:11:44,1,60
2019-08-29,8:11:57,4,4
2019-08-29,8:12:10,1,61
2019-08-29,8:12:22,4,5
2019-08-29,8:12:24,1,62
2019-08-29,8:12:26,4,6
2019-08-29,8:12:42,1,63
2019-08-29,8:12:47,4,7
2019-08-29,8:12:57,1,64
2019-08-29,8:13:03,1,65
2019-08-29,8:13:15,1,66
2019-08-29,8:13:17,1,67
2019-08-29,8:24:57,1,68
2019-08-29,8:25:15,1,69
2019-08-29,8:25:30,1,70
2019-08-29,8:25:52,1,71
2019-08-29,8:26:06,1,72
2019-08-29,8:40:33,1,73
2019-08-29,8:40:47,1,74
2019-08-29,8:41:00,1,75
2019-08-29,8:41:03,1,76
2019-08-29,8:41:21,1,77
2019-08-29,8:41:31,1,78
2019-08-29,8:41:53,1,79
2019-08-29,8:41:57,1,80
2019-08-29,8:42:00,1,81
2019-08-29,8:42:09,1,82
2019-08-29,8:42:15,1,83
2019-08-29,8:42:20,1,84
2019-08-29,8:42:28,1,85
2019-08-29,8:42:50,1,86
2019-08-29,8:43:10,1,87
2019-08-29,8:43:39,1,88
2019-08-29,8:43:41,1,89
2019-08-29,8:44:04,1,90
2019-08-29,8:44:28,1,91
2019-08-29,8:44:42,1,92
2019-08-29,8:45:07,1,93
2019-08-29,8:45:10,1,94
2019-08-29,8:45:32,1,95
2019-08-29,8:45:33,1,96
2019-08-29,8:45:47,1,97
2019-08-29,8:45:54,1,98
2019-08-29,8:47:46,4,8
2019-08-29,8:47:59,4,9
2019-08-29,8:48:11,4,10
2019-08-29,8:48:31,4,11
2019-08-29,8:48:33,4,12
2019-08-29,8:49:02,4,13
2019-08-29,8:59:20,1,99
2019-08-29,8:59:44,1,100
2019-08-29,9:00:03,1,101
2019-08-29,9:00:14,1,102
2019-08-29,9:00:41,1,103
2019-08-29,9:00:54,1,104
2019-08-29,9:01:03,1,105
2019-08-29,9:01:17,1,106
2019-08-29,9:01:28,1,107
2019-08-29,9:01:53,1,108
2019-08-29,9:02:10,1,109
2019-08-29,9:02:15,1,110
2019-08-29,9:02:29,1,111
2019-08-29,9:02:45,1,112
2019-08-29,9:05:22,1,113
2019-08-29,9:05:44,1,114
2019-08-29,9:05:57,1,115
2019-08-29,9:06:04,1,116
2019-08-29,9:06:14,1,117
2019-08-29,9:06:22,1,118
2019-08-29,9:06:41,1,119
2019-08-29,9:06:46,1,120
2019-08-29,9:07:12,1,121
2019-08-29,9:07:16,1,122
2019-08-29,9:07:25,1,123
2019-08-29,9:07:34,1,124
2019-08-29,9:07:44,1,125
2019-08-29,9:08:11,1,126
2019-08-29,9:08:18,1,127
2019-08-29,9:08:26,1,128
2019-08-29,9:08:33,1,129
2019-08-29,9:08:57,1,130
2019-08-29,9:09:17,1,131
2019-08-29,9:16:22,1,132
2019-08-29,9:16:37,1,133
2019-08-29,9:16:41,1,134
2019-08-29,9:31:10,5,34
2019-08-29,9:31:22,5,35
2019-08-29,9:31:41,5,36
2019-08-29,9:31:43,5,37
2019-08-29,9:32:04,5,38
2019-08-29,9:32:12,5,39
2019-08-29,9:32:14,5,40
2019-08-29,9:32:26,5,41
2019-08-29,9:32:32,5,42
2019-08-29,9:32:52,5,43
2019-08-29,9:33:10,5,44
2019-08-29,9:35:28,1,135
2019-08-29,9:35:34,1,136
2019-08-29,9:35:47,1,137
2019-08-29,9:35:59,1,138
2019-08-29,9:36:06,1,139
2019-08-29,9:36:16,1,140
2019-08-29,9:36:18,1,141
2019-08-29,9:36:24,1,142
2019-08-29,9:36:52,1,143
2019-08-29,9:36:54,1,144
2019-08-29,9:37:10,1,145
2019-08-29,9:37:30,1,146
2019-08-29,9:37:38,1,147
2019-08-29,9:51:31,1,148
2019-08-29,9:51:40,1,149
2019-08-29,9:52:09,1,150
2019-08-29,9:52:17,1,151
2019-08-29,9:52:20,1,152
2019-08-29,9:52:29,1,153
2019-08-29,9:52:38,1,154
2019-08-29,9:52:55,1,155
2019-08-29,9:53:01,1,156
2019-08-29,9:53:01,1,157
2019-08-29,9:53:04,1,158
2019-08-29,9:53:13,1,159
2019-08-29,9:53:20,1,160
2019-08-29,9:53:28,1,161
2019-08-29,9:53:42,1,162
2019-08-29,9:53:46,1,163
2019-08-29,9:53:56,1,164
2019-08-29,9:54:07,1,165
2019-08-29,9:54:08,1,166
2019-08-29,9:54:23,1,167
2019-08-29,9:54:26,1,168
2019-08-29,9:54:26,1,169
2019-08-29,9:54:51,1,170
2019-08-29,9:54:51,1,171
2019-08-29,9:55:14,1,172
2019-08-29,9:55:18,1,173
2019-08-29,9:55:28,1,174
2019-08-29,9:55:52,1,175
2019-08-29,9:56:07,1,176
2019-08-29,9:56:30,1,177
2019-08-29,10:07:19,1,178
2019-08-29,10:07:30,1,179
2019-08-29,10:07:40,1,180
2019-08-29,10:07:48,1,181
2019-08-29,10:07:53,1,182
2019-08-29,10:08:07,1,183
2019-08-29,10:08:08,1,184
2019-08-29,10:08:29,1,185
2019-08-29,10:08:35,1,186
2019-08-29,10:08:57,1,187
2019-08-29,10:09:18,1,188
2019-08-29,10:09:44,1,189
2019-08-29,10:10:11,1,190
2019-08-29,10:10:39,1,191
2019-08-29,10:18:16,1,192
2019-08-29,10:18:34,1,193
2019-08-29,10:18:39,1,194
2019-08-29,10:18:57,1,195
2019-08-29,10:19:23,1,196
2019-08-29,10:19:37,1,197
2019-08-29,10:19:39,1,198
2019-08-29,10:19:42,1,199
2019-08-29,10:19:50,1,200
2019-08-29,10:19:53,1,201
2019-08-29,10:20:00,1,202
2019-08-29,10:20:09,1,203
2019-08-29,10:20:15,1,204
2019-08-29,10:20:34,1,205
2019-08-29,11:42:23,1,206
2019-08-29,11:42:38,1,207
2019-08-29,11:42:40,1,208
2019-08-29,11:42:41,1,209
2019-08-29,11:42:48,1,210
