2019-08-26,5:59:41,5,1
2019-08-26,5:59:55,5,2
2019-08-26,6:00:06,5,3
2019-08-26,6:00:21,5,4
2019-08-26,6:00:44,5,5
2019-08-26,6:01:04,5,6
2019-08-26,6:01:11,5,7
2019-08-26,6:01:40,5,8
2019-08-26,6:02:01,5,9
2019-08-26,6:02:08,5,10
2019-08-26,6:02:26,5,11
2019-08-26,6:16:49,1,1
2019-08-26,6:17:15,1,2
2019-08-26,6:17:17,1,3
2019-08-26,6:17:42,1,4
2019-08-26,6:17:44,1,5
2019-08-26,6:17:46,1,6
2019-08-26,6:17:50,1,7
2019-08-26,6:17:51,1,8
2019-08-26,6:18:07,1,9
2019-08-26,6:18:16,1,10
2019-08-26,6:18:24,1,11
2019-08-26,6:18:45,1,12
2019-08-26,6:18:54,1,13
2019-08-26,6:18:55,1,14
2019-08-26,6:19:22,1,15
2019-08-26,6:19:28,1,16
2019-08-26,6:22:07,5,12
2019-08-26,6:22:10,5,13
2019-08-26,6:22:35,5,14
2019-08-26,6:22:55,5,15
2019-08-26,6:23:15,5,16
2019-08-26,6:23:21,5,17
2019-08-26,6:23:23,5,18
2019-08-26,6:45:33,2,1
2019-08-26,6:45:38,2,2
2019-08-26,6:45:45,2,3
2019-08-26,6:45:51,2,4
2019-08-26,6:46:09,2,5
2019-08-26,6:46:14,2,6
2019-08-26,6:46:23,2,7
2019-08-26,6:46:27,2,8
2019-08-26,6:46:35,2,9
2019-08-26,6:46:51,2,10
2019-08-26,6:46:53,2,11
2019-08-26,6:46:57,2,12
2019-08-26,6:47:07,2,13
2019-08-26,6:47:22,2,14
2019-08-26,6:47:25,2,15
2019-08-26,6:47:41,2,16
2019-08-26,6:47:43,2,17
2019-08-26,6:47:47,2,18
2019-08-26,6:47:47,2,19
2019-08-26,6:48:06,2,20
2019-08-26,6:48:06,2,21
2019-08-26,6:48:11,2,22
2019-08-26,6:48:15,2,23
2019-08-26,6:48:19,2,24
2019-08-26,6:48:21,2,25
2019-08-26,6:48:29,2,26
2019-08-26,6:48:36,2,27
2019-08-26,6:48:40,2,28
2019-08-26,6:48:43,2,29
2019-08-26,6:48:54,2,30
2019-08-26,6:49:08,2,31
2019-08-26,6:49:14,2,32
2019-08-26,6:49:37,2,33
2019-08-26,6:49:54,2,34
2019-08-26,6:50:21,2,35
2019-08-26,7:37:26,5,19
2019-08-26,7:37:44,5,20
2019-08-26,7:38:08,5,21
2019-08-26,7:38:15,5,22
2019-08-26,7:38:42,5,23
2019-08-26,7:38:48,5,24
2019-08-26,7:38:58,5,25
2019-08-26,7:39:56,2,36
2019-08-26,7:40:09,5,26
2019-08-26,7:40:14,2,37
2019-08-26,7:40:17,5,27
2019-08-26,7:40:32,5,28
2019-08-26,7:40:32,2,38
2019-08-26,7:40:53,2,39
2019-08-26,7:41:22,2,40
2019-08-26,7:41:44,2,41
2019-08-26,7:42:08,2,42
2019-08-26,7:42:27,2,43
2019-08-26,7:42:33,2,44
